bookid,authid
18223,6049
18224,45827
18225,93041
18226,53183
18227,92199
18228,52615
18229,19457
18230,57441
18231,11770
18232,63696
18233,4129
18234,28452
18235,89043
18236,79559
18237,21547
18238,54814
18239,6049
18240,20315
18241,21674
18242,7285
18243,84655
18244,15731
18245,61538
18246,22795
18247,4785
18248,84655
18249,102004
18250,96432
18251,18785
18252,21894
18253,84655
18254,77336
18255,80639
18256,7273
18257,65617
18258,7285
18259,9717
18260,58128
18261,7273
18262,92384
18263,51925
18264,94116
18265,54311
18266,92737
18267,7285
18268,64281
18269,56466
18270,7273
18271,7273
18272,54311
18273,60754
18274,52323
18275,84494
18276,13452
18277,59391
18278,54497
18279,25221
18280,73347
18281,35225
18282,73971
18283,90731
18284,55368
18285,43587
18286,46303
18287,33335
18288,40070
18289,66867
18290,79556
18291,32199
18292,14346
18293,1888
18294,5482
18295,38261
18296,101736
18297,20055
18298,34271
18299,67589
18300,59355
18301,77336
18302,49396
18303,14415
18304,72558
18305,27836
18306,50088
18307,70636
18308,100935
18309,56714
18310,71201
18311,35920
18312,64631
18313,92163
18314,31344
18315,41743
18316,99366
18317,4825
18318,101485
18319,16215
18320,98809
18321,41743
18322,53313
18323,42477
18324,14744
18325,14451
18326,31399
18327,86744
18328,16262
18329,41743
18330,35920
18331,88605
18332,11950
18333,8589
18334,35920
18335,77926
18336,24204
18337,77489
18338,71732
18339,14346
18340,88380
18341,91241
18342,24366
18343,9449
18344,90381
18345,50289
18346,90381
18347,90381
18348,90381
18349,25679
18350,1628
18351,1628
18352,61761
18353,2539
18354,1628
18355,26052
18356,5961
18357,52668
18358,97231
18359,50894
18360,8831
18361,99726
18362,68402
18363,28258
18364,50089
18365,21183
18366,86162
18367,48501
18368,87518
18369,2837
18370,23132
18371,4501
18372,94808
18373,78414
18374,77811
18375,32033
18376,8087
18377,24525
18378,29739
18379,40879
18380,37767
18381,5966
18382,26102
18383,44427
18384,55738
18385,51823
18386,73347
18387,57518
18388,44029
18389,62430
18390,100482
18391,27072
18392,35274
18393,48402
18394,6372
18395,31706
18396,8044
18397,16345
18398,49337
18399,90236
18400,64201
18401,65439
18402,91056
18403,91520
18404,29588
18405,42824
18406,49197
18407,49197
18408,49197
18409,12139
18410,90015
18411,54839
18412,91852
18413,74086
18414,43587
18415,40426
18416,34510
18417,100332
18418,93464
18419,66341
18420,87090
18421,35381
18422,77699
18423,27072
18424,58493
18425,45831
18426,28812
18427,7717
18428,28812
18429,49249
18430,28812
18431,29588
18432,26853
18433,57652
18434,3442
18435,3442
18436,67339
18437,67339
18438,23937
18439,23937
18440,16977
18441,93464
18442,57205
18443,57205
18444,3442
18445,57652
18446,3442
18447,56661
18448,56662
18449,56662
18450,53664
18451,5596
18452,28303
18453,81420
18454,61958
18455,59926
18456,51841
18457,27551
18458,411
18459,411
18460,89483
18461,93112
18462,59463
18463,101162
18464,92737
18465,60113
18466,51869
18467,97523
18468,36926
18469,25812
18470,29821
18471,89958
18472,6352
18473,26310
18474,91195
18475,68501
18476,49918
18477,73347
18478,51312
18479,19361
18480,78806
18481,94508
18482,94508
18483,74322
18484,45528
18485,85023
18486,43587
18487,68517
18488,28763
18489,28763
18490,9633
18491,86507
18492,32748
18493,64423
18494,63455
18495,73871
18496,63455
18497,9704
18498,67446
18499,75821
18500,40623
18501,42690
18502,28163
18503,-35734
18504,7529
18505,90866
18506,72703
18507,64118
18508,51415
18509,41106
18510,67211
18511,12964
18512,63549
18513,60826
18514,57599
18515,67716
18516,67716
18517,72243
18518,21124
18519,30109
18520,41624
18521,41624
18522,25789
18523,92419
18524,53699
18525,78149
18526,78151
18527,95749
18528,97464
18529,43858
18530,52126
18531,38399
18532,40420
18533,86499
18534,29739
18535,73626
18536,75449
18537,70969
18538,9636
18539,86504
18540,20948
18541,3891
18542,95749
18543,38836
18544,66642
18545,24025
18546,24025
18547,3876
18548,72319
18549,92125
18550,57252
18551,84560
18552,100719
18553,77690
18554,22770
18555,86025
18556,41330
18557,11284
18558,46598
18559,28450
18560,59172
18561,42723
18562,49160
18563,43718
18564,41586
18565,28812
18566,28812
18567,97313
18568,18613
18569,18520
18570,55339
18571,35046
18572,7433
18573,38505
18574,87917
18575,37471
18576,17957
18577,81669
18578,95854
18579,95854
18580,99915
18581,64558
18582,1395
18583,8129
18584,68498
18585,68498
18586,40623
18587,55707
18588,35112
18589,31929
18590,33829
18591,87645
18592,48320
18593,74907
18594,74907
18595,74907
18596,47221
18597,47221
18598,47221
18599,61899
18600,32242
18601,63455
18602,64937
18603,83453
18604,42890
18605,1963
18606,65051
18607,29043
18608,27620
18609,94527
18610,46524
18611,54500
18612,28767
18613,25700
18614,35609
18615,29794
18616,73626
18617,96171
18618,6782
18619,100521
18620,100446
18621,91155
18622,90518
18623,923
18624,45193
18625,18054
18626,28812
18627,7504
18628,7504
18629,66486
18630,57104
18631,94900
18632,39743
18633,12254
18634,53840
18635,5269
18636,83017
18637,86263
18638,66498
18639,1405
18640,1405
18641,61791
18642,64623
18643,35181
18644,10285
18645,81716
18646,92146
18647,13461
18648,58653
18649,69870
18650,81800
18651,34521
18652,63444
18653,70522
18654,91633
18655,27620
18656,79687
18657,52519
18658,73802
18659,9430
18660,43207
18661,472
18662,45779
18663,57458
18664,34047
18665,49708
18666,96781
18667,16207
18668,32558
18669,25334
18670,66281
18671,77592
18672,79710
18673,59251
18674,76525
18675,92187
18676,87962
18677,22229
18678,22229
18679,3525
18680,47648
18681,60503
18682,87459
18683,79687
18684,18196
18685,16879
18686,32380
18687,32380
18688,44577
18689,57471
18690,59989
18691,12161
18692,73742
18693,914
18694,92486
18695,92098
18696,11866
18697,65051
18698,65051
18699,65051
18700,39277
18701,17103
18702,34047
18703,66333
18704,84122
18705,68624
18706,45475
18707,19721
18708,26768
18709,59209
18710,86147
18711,96969
18712,76390
18713,21576
18714,85823
18715,81944
18716,36816
18717,29088
18718,4707
18719,94005
18720,41377
18721,25637
18722,73871
18723,76525
18724,59502
18725,12638
18726,100563
18727,28083
18728,45467
18729,56866
18730,80017
18731,8915
18732,38895
18733,60193
18734,70015
18735,8828
18736,95741
18737,62300
18738,41144
18739,38862
18740,7619
18741,63198
18742,6088
18743,32558
18744,32558
18745,32558
18746,46766
18747,46766
18748,47543
18749,3731
18750,28201
18751,72753
18752,61405
18753,82110
18754,8281
18755,81712
18756,67378
18757,75949
18758,13061
18759,97906
18760,54085
18761,4293
18762,4214
18763,71619
18764,75746
18765,47451
18766,62255
18767,91902
18768,89206
18769,41384
18770,6453
18771,9042
18772,8124
18773,62492
18774,89584
18775,46572
18776,51904
18777,97848
18778,52289
18779,52311
18780,52325
18781,64673
18782,64828
18783,9299
18784,52325
18785,5878
18786,5878
18787,34986
18788,28840
18789,32558
18790,82257
18791,9018
18792,74975
18793,45392
18794,18034
18795,96239
18796,46554
18797,99950
18798,86604
18799,7067
18800,86131
18801,16773
18802,53391
18803,35245
18804,68989
18805,60882
18806,43963
18807,23699
18808,30241
18809,99097
18810,12167
18811,50004
18812,54527
18813,56410
18814,67608
18815,92023
18816,18188
18817,101223
18818,82839
18819,101223
18820,41220
18821,43718
18822,82805
18823,39695
18824,101656
18825,6107
18826,6107
18827,6107
18828,38634
18829,68129
18830,58789
18831,15203
18832,89265
18833,89265
18834,81269
18835,14619
18836,66281
18837,90355
18838,20299
18839,92906
18840,101398
18841,96781
18842,70744
18843,71943
18844,46986
18845,59482
18846,76462
18847,7186
18848,49902
18849,60686
18850,83017
18851,101866
18852,60343
18853,64098
18854,73294
18855,662
18856,94525
18857,97256
18858,9729
18859,85120
18860,39832
18861,66283
18862,22773
18863,6107
18864,89828
18865,72744
18866,73863
18867,93770
18868,36262
18869,94527
18870,75277
18871,2386
18872,39003
18873,39784
18874,43021
18875,81996
18876,60593
18877,73469
18878,13657
18879,25227
18880,76565
18881,23738
18882,50098
18883,79915
18884,80446
18885,62073
18886,101642
18887,63326
18888,44144
18889,84563
18890,37285
18891,13385
18892,21696
18893,55692
18894,39563
18895,34049
18896,25763
18897,75309
18898,8389
18899,72419
18900,50004
18901,9361
18902,71732
18903,32426
18904,34528
18905,62173
18906,21032
18907,44741
18908,86929
18909,60886
18910,27553
18911,78649
18912,27551
18913,73743
18914,51573
18915,93371
18916,7155
18917,41541
18918,65051
18919,82689
18920,69574
18921,94072
18922,16226
18923,64149
18924,64293
18925,41982
18926,15605
18927,46017
18928,26213
18929,91854
18930,91224
18931,88505
18932,97283
18933,35059
18934,19959
18935,19250
18936,32234
18937,72486
18938,8756
18939,92021
18940,68796
18941,5029
18942,18448
18943,68862
18944,82689
18945,82689
18946,38236
18947,21895
18948,29388
18949,13356
18950,50223
18951,72460
18952,24411
18953,40025
18954,99194
18955,42353
18956,97732
18957,82689
18958,31946
18959,82689
18960,25131
18961,4547
18962,66109
18963,9237
18964,21436
18965,3442
18966,70076
18967,17914
18968,51707
18969,73133
18970,15360
18971,84162
18972,99043
18973,93823
18974,40412
18975,63677
18976,91633
18977,64189
18978,92126
18979,75332
18980,44802
18981,19612
18982,37024
18983,43333
18984,96781
18985,82994
18986,50476
18987,84136
18988,68796
18989,44826
18990,76404
18991,29103
18992,34746
18993,8152
18994,34745
18995,354
18996,92616
18997,94235
18998,96807
18999,82441
19000,83881
19001,94237
19002,63440
19003,36945
19004,91608
19005,71673
19006,91842
19007,31585
19008,6965
19009,58700
19010,4423
19011,34745
19012,34745
19013,20591
19014,87186
19015,79671
19016,79671
19017,41324
19018,19596
19019,17441
19020,14110
19021,65941
19022,42507
19023,93386
19024,82425
19025,31450
19026,32380
19027,4113
19028,63784
19029,36051
19030,33149
19031,87143
19032,35190
19033,18554
19034,38261
19035,76300
19036,83310
19037,64962
19038,64109
19039,99830
19040,41774
19041,92872
19042,15074
19043,35073
19044,47255
19045,91263
19046,3871
19047,73860
19048,66519
19049,87032
19050,29302
19051,63508
19052,73641
19053,92631
19054,25265
19055,82352
19056,13958
19057,85185
19058,94201
19059,41140
19060,35220
19061,29043
19062,18443
19063,1002
19064,68682
19065,35387
19066,86430
19067,12446
19068,8389
19069,95645
19070,69171
19071,96146
19072,77725
19073,41482
19074,73743
19075,33439
19076,75715
19077,33445
19078,37298
19079,42627
19080,66909
19081,47725
19082,17847
19083,26476
19084,40892
19085,5195
19086,53474
19087,42610
19088,50045
19089,65615
19090,53474
19091,101067
19092,52686
19093,15032
19094,82071
19095,39802
19096,95477
19097,52622
19098,53474
19099,53474
19100,100241
19101,79360
19102,27433
19103,53533
19104,42574
19105,25948
19106,77670
19107,49226
19108,70625
19109,97482
19110,93962
19111,70428
19112,13082
19113,82071
19114,53474
19115,91158
19116,61512
19117,16981
19118,84466
19119,86507
19120,16142
19121,7448
19122,27222
19123,53474
19124,63787
19125,92212
19126,7744
19127,82071
19128,100653
19129,42997
19130,5195
19131,20681
19132,89079
19133,7401
19134,56590
19135,599
19136,29289
19137,48708
19138,96628
19139,26765
19140,46857
19141,61000
19142,41580
19143,33549
19144,78355
19145,68501
19146,73645
19147,42800
19148,29821
19149,90757
19150,87648
19151,9154
19152,60835
19153,31136
19154,68517
19155,87395
19156,3837
19157,57872
19158,17969
19159,60870
19160,49555
19161,64215
19162,89079
19163,91261
19164,20681
19165,42507
19166,55568
19167,65312
19168,23719
19169,79291
19170,43371
19171,63662
19172,63662
19173,35221
19174,68578
19175,46026
19176,46026
19177,46026
19178,46026
19179,46026
19180,50115
19181,61783
19182,10324
19183,51869
19184,71183
19185,42416
19186,10600
19187,64281
19188,47353
19189,1087
19190,57259
19191,89402
19192,86674
19193,1087
19194,19468
19195,3710
19196,91734
19197,52126
19198,14576
19199,7448
19200,72558
19201,72558
19202,59156
19203,55874
19204,81198
19205,47541
19206,72558
19207,46295
19208,75614
19209,57255
19210,27864
19211,5035
19212,11539
19213,11796
19214,90113
19215,92157
19216,59156
19217,100527
19218,72558
19219,75614
19220,41119
19221,13276
19222,84456
19223,57927
19224,57872
19225,43169
19226,9466
19227,42997
19228,75614
19229,56836
19230,72558
19231,45219
19232,57231
19233,72557
19234,90885
19235,90885
19236,19468
19237,75635
19238,52593
19239,93577
19240,93577
19241,93577
19242,93577
19243,18119
19244,31897
19245,19256
19246,2598
19247,75228
19248,41402
19249,64440
19250,50115
19251,78275
19252,33649
19253,50430
19254,75025
19255,76462
19256,87
19257,42725
19258,5035
19259,78377
19260,52077
19261,39122
19262,19640
19263,73991
19264,58789
19265,92306
19266,68767
19267,57927
19268,46521
19269,93655
19270,93021
19271,74126
19272,53151
19273,54102
19274,39218
19275,72558
19276,72558
19277,72558
19278,72558
19279,34769
19280,10427
19281,19370
19282,8526
19283,27225
19284,3284
19285,4780
19286,16977
19287,16977
19288,89079
19289,28133
19290,101235
19291,26138
19292,23927
19293,38594
19294,57471
19295,95662
19296,44461
19297,16207
19298,22874
19299,101235
19300,49459
19301,37024
19302,26026
19303,96407
19304,26026
19305,91195
19306,29807
19307,11963
19308,91448
19309,56836
19310,13276
19311,101235
19312,50208
19313,50874
19314,59208
19315,39820
19316,24681
19317,59212
19318,2326
19319,44015
19320,72827
19321,59067
19322,72558
19323,93112
19324,72558
19325,72558
19326,72558
19327,45193
19328,72558
19329,72558
19330,72558
19331,72558
19332,72558
19333,5035
19334,101745
19335,22192
19336,97313
19337,90977
19338,36707
19339,74169
19340,89916
19341,38582
19342,65769
19343,688
19344,51963
19345,72558
19346,81198
19347,78806
19348,16207
19349,35025
19350,27262
19351,94399
19352,68702
19353,22874
19354,93939
19355,4400
19356,7448
19357,6251
19358,20106
19359,46512
19360,83851
19361,7448
19362,71170
19363,88642
19364,4366
19365,62186
19366,81269
19367,32593
19368,50816
19369,99472
19370,57927
19371,6251
19372,68346
19373,16977
19374,50591
19375,81198
19376,16207
19377,16207
19378,56531
19379,100127
19380,41607
19381,78445
19382,96183
19383,10423
19384,76655
19385,16207
19386,30963
19387,7005
19388,81901
19389,68171
19390,57593
19391,50874
19392,36561
19393,59914
19394,16207
19395,7448
19396,96649
19397,57471
19398,8329
19399,1214
19400,5406
19401,18650
19402,18650
19403,36111
19404,18833
19405,77690
19406,60562
19407,45786
19408,30560
19409,22669
19410,30560
19411,30560
19412,30560
19413,30560
19414,35982
19415,97420
19416,6001
19417,97383
19418,97420
19419,85634
19420,85634
19421,64118
19422,49918
19423,12343
19424,89475
19425,42997
19426,41311
19427,14421
19428,75220
19429,22874
19430,100527
19431,12302
19432,25467
19433,73347
19434,24748
19435,21624
19436,45505
19437,45377
19438,73056
19439,85634
19440,28767
19441,37106
19442,65209
19443,12430
19444,41800
19445,69771
19446,77119
19447,70549
19448,19700
19449,12400
19450,41482
19451,92249
19452,75275
19453,21854
19454,62178
19455,82497
19456,66526
19457,41982
19458,39916
19459,75220
19460,56102
19461,26918
19462,40003
19463,40003
19464,40003
19465,19953
19466,73741
19467,2892
19468,90885
19469,41541
19470,88205
19471,54310
19472,94416
19473,73686
19474,48298
19475,89652
19476,43116
19477,56394
19478,51823
19479,88205
19480,66361
19481,26846
19482,83229
19483,35840
19484,29965
19485,13139
19486,49824
19487,33315
19488,74745
19489,18412
19490,20231
19491,95449
19492,2190
19493,76227
19494,72753
19495,68085
19496,79616
19497,65652
19498,20183
19499,88666
19500,100916
19501,20183
19502,79616
19503,63900
19504,48708
19505,79981
19506,80613
19507,1228
19508,4320
19509,3442
19510,6603
19511,65615
19512,12095
19513,57320
19514,40698
19515,44015
19516,33842
19517,46761
19518,72837
19519,19028
19520,16275
19521,94052
19522,80625
19523,5155
19524,97574
19525,97574
19526,97574
19527,97574
19528,100933
19529,86499
19530,87644
19531,46297
19532,60943
19533,12842
19534,59722
19535,47760
19536,35651
19537,44222
19538,49630
19539,53158
19540,66553
19541,46232
19542,84107
19543,71131
19544,51331
19545,97313
19546,80845
19547,620
19548,43884
19549,32558
19550,70215
19551,12529
19552,3731
19553,1963
19554,34676
19555,45427
19556,62204
19557,5913
19558,42152
19559,48290
19560,68725
19561,3790
19562,9636
19563,100574
19564,8261
19565,10015
19566,88475
19567,42997
19568,81674
19569,47795
19570,97370
19571,72083
19572,49340
19573,39228
19574,39198
19575,20774
19576,20032
19577,4409
19578,44589
19579,101648
19580,28551
19581,42112
19582,18798
19583,92456
19584,56075
19585,16794
19586,32840
19587,50157
19588,63309
19589,42199
19590,42725
19591,95568
19592,40860
19593,94545
19594,65769
19595,17824
19596,23613
19597,47029
19598,50980
19599,70173
19600,83749
19601,35793
19602,50334
19603,59999
19604,76300
19605,9443
19606,60397
19607,60264
19608,18722
19609,3102
19610,25480
19611,3921
19612,65104
19613,9990
19614,20652
19615,13543
19616,10182
19617,44589
19618,65327
19619,70233
19620,86577
19621,30291
19622,44905
19623,2659
19624,25456
19625,5913
19626,97908
19627,27822
19628,71302
19629,53315
19630,88985
19631,12258
19632,32889
19633,65780
19634,90448
19635,88460
19636,85054
19637,17243
19638,6056
19639,19612
19640,59782
19641,5269
19642,72753
19643,63306
19644,86507
19645,96629
19646,27736
19647,27436
19648,41482
19649,5106
19650,93016
19651,10015
19652,53068
19653,41178
19654,84273
19655,27385
19656,99615
19657,76602
19658,19612
19659,92885
19660,42199
19661,60000
19662,68131
19663,57958
19664,39301
19665,8649
19666,403
19667,86940
19668,89419
19669,80613
19670,63897
19671,4641
